id,mgmtIP,name,subTypeName,fDiscoveryTime,lDiscoveryTime,DeviceID,ManagementIP,DeviceName,DisplayName,DeviceType,DeviceCategory,ClassificationStatus,LikelyNetworkDevice,NameType,IPVersion,IPScope,IPValidation,FirstDiscoveryUTC,LastDiscoveryUTC,DiscoveryRecency,LastDiscoveryAgeHours,DiscoverySpanDays,RawOccurrenceCount,UniquePageCount,FirstPageSeen,LastPageSeen,RepeatedAcrossPages,RequestedSite,SiteFieldPresent,SiteValues,SiteMatchStatus,DataQualityStatus,DataQualityIssues,_identity,_raw_occurrence_count,_unique_page_count,_first_page_seen,_last_page_seen,_repeated_across_pages,_display_name,_device_category,_classification_status,_likely_network_device,_first_last_discovery_span_days,_requested_site,_site_values,_site_match_status
32fd01dc-de41-4507-804c-e42ae25d2c51,10.12.1.204,ADC21-R211-LSW1,Cisco Nexus Switch,2026-05-05T21:54:31Z,2026-09-09T05:28:16Z,32fd01dc-de41-4507-804c-e42ae25d2c51,10.12.1.204,ADC21-R211-LSW1,ADC21-R211-LSW1,Cisco Nexus Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:54:31Z,2026-09-09T05:28:16Z,WITHIN_24_HOURS,13.0,126.32,50,50,200,249,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:32fd01dc-de41-4507-804c-e42ae25d2c51,50,50,200,249,YES,ADC21-R211-LSW1,Switch,CLASSIFIED,YES,126.32,DDC1,,UNKNOWN_NO_SITE_FIELD
330a1b33-e4c9-49b3-8820-ea5e3fc2e089,10.160.17.44,10.160.17.44,Unclassified Device,2026-03-26T20:09:28Z,2026-09-09T02:10:58Z,330a1b33-e4c9-49b3-8820-ea5e3fc2e089,10.160.17.44,10.160.17.44,10.160.17.44,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T20:09:28Z,2026-09-09T02:10:58Z,WITHIN_24_HOURS,16.3,166.25,46,46,8,53,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:330a1b33-e4c9-49b3-8820-ea5e3fc2e089,46,46,8,53,YES,10.160.17.44,Unclassified,UNCLASSIFIED,NO,166.25,DDC1,,UNKNOWN_NO_SITE_FIELD
33ce3118-1801-49b9-a910-cd7eff947234,10.255.198.29,ATL5-MDFA1-RC1,Opengear Infrastructure Manager,2026-07-21T19:22:02Z,2026-09-02T01:20:10Z,33ce3118-1801-49b9-a910-cd7eff947234,10.255.198.29,ATL5-MDFA1-RC1,ATL5-MDFA1-RC1,Opengear Infrastructure Manager,Other,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-21T19:22:02Z,2026-09-02T01:20:10Z,OLDER_THAN_7_DAYS,185.2,42.25,50,50,367,416,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:33ce3118-1801-49b9-a910-cd7eff947234,50,50,367,416,YES,ATL5-MDFA1-RC1,Other,CLASSIFIED,NO,42.25,DDC1,,UNKNOWN_NO_SITE_FIELD
34090cf8-061c-4d91-87bb-b59a5b7a3f9b,10.160.34.31,10.160.34.31,Unclassified Device,2026-03-26T19:53:41Z,2026-09-09T06:03:01Z,34090cf8-061c-4d91-87bb-b59a5b7a3f9b,10.160.34.31,10.160.34.31,10.160.34.31,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T19:53:41Z,2026-09-09T06:03:01Z,WITHIN_24_HOURS,12.4,166.42,50,50,10,59,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:34090cf8-061c-4d91-87bb-b59a5b7a3f9b,50,50,10,59,YES,10.160.34.31,Unclassified,UNCLASSIFIED,NO,166.42,DDC1,,UNKNOWN_NO_SITE_FIELD
3472ecd8-3512-4dc8-a282-3009cc23484c,10.35.190.61,ASB2-IDFA1-MSW2,Cisco IOS Switch,2026-05-05T21:53:21Z,2026-09-09T04:58:12Z,3472ecd8-3512-4dc8-a282-3009cc23484c,10.35.190.61,ASB2-IDFA1-MSW2,ASB2-IDFA1-MSW2,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-05-05T21:53:21Z,2026-09-09T04:58:12Z,WITHIN_24_HOURS,13.5,126.3,50,50,295,344,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3472ecd8-3512-4dc8-a282-3009cc23484c,50,50,295,344,YES,ASB2-IDFA1-MSW2,Switch,CLASSIFIED,YES,126.3,DDC1,,UNKNOWN_NO_SITE_FIELD
34dc4e41-411b-4b3e-9120-ecf2344eb399,10.133.9.106,10.133.9.106,Unclassified Device,2026-03-26T17:41:56Z,2026-04-01T01:26:24Z,34dc4e41-411b-4b3e-9120-ecf2344eb399,10.133.9.106,10.133.9.106,10.133.9.106,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:41:56Z,2026-04-01T01:26:24Z,OLDER_THAN_7_DAYS,3881.1,5.32,10,10,8,17,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:34dc4e41-411b-4b3e-9120-ecf2344eb399,10,10,8,17,YES,10.133.9.106,Unclassified,UNCLASSIFIED,NO,5.32,DDC1,,UNKNOWN_NO_SITE_FIELD
3547d022-d96c-4791-b101-c2dbed617bd8,10.184.2.173,ALL1-MDFA3-ART1,Cisco Router,2026-03-26T21:45:51Z,2026-09-09T01:42:23Z,3547d022-d96c-4791-b101-c2dbed617bd8,10.184.2.173,ALL1-MDFA3-ART1,ALL1-MDFA3-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:45:51Z,2026-09-09T01:42:23Z,WITHIN_24_HOURS,16.8,166.16,50,50,220,269,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3547d022-d96c-4791-b101-c2dbed617bd8,50,50,220,269,YES,ALL1-MDFA3-ART1,Router,CLASSIFIED,YES,166.16,DDC1,,UNKNOWN_NO_SITE_FIELD
3617e175-e535-481a-af8e-28cfd0547a10,10.254.59.247,ATL3-IDFC1-ASW1,Aruba Switch,2026-03-20T23:45:57Z,2026-06-12T01:50:00Z,3617e175-e535-481a-af8e-28cfd0547a10,10.254.59.247,ATL3-IDFC1-ASW1,ATL3-IDFC1-ASW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T23:45:57Z,2026-06-12T01:50:00Z,OLDER_THAN_7_DAYS,2152.7,83.09,50,50,342,391,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3617e175-e535-481a-af8e-28cfd0547a10,50,50,342,391,YES,ATL3-IDFC1-ASW1,Switch,CLASSIFIED,YES,83.09,DDC1,,UNKNOWN_NO_SITE_FIELD
364c3a8e-325d-4a42-ae8c-ed2f03de8940,10.254.198.91,ATL5-RDFO1-RSW1,Aruba Switch,2026-03-20T22:02:43Z,2026-09-09T04:00:42Z,364c3a8e-325d-4a42-ae8c-ed2f03de8940,10.254.198.91,ATL5-RDFO1-RSW1,ATL5-RDFO1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:43Z,2026-09-09T04:00:42Z,WITHIN_24_HOURS,14.5,172.25,50,50,382,431,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:364c3a8e-325d-4a42-ae8c-ed2f03de8940,50,50,382,431,YES,ATL5-RDFO1-RSW1,Switch,CLASSIFIED,YES,172.25,DDC1,,UNKNOWN_NO_SITE_FIELD
369d9640-cf25-94da-31ae-4a81384a9ea4,10.141.5.178,818-DC-H,Cisco Meraki Switch,2026-07-24T20:57:54Z,2026-07-24T20:57:54Z,369d9640-cf25-94da-31ae-4a81384a9ea4,10.141.5.178,818-DC-H,818-DC-H,Cisco Meraki Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-24T20:57:54Z,2026-07-24T20:57:54Z,OLDER_THAN_7_DAYS,1125.5,0.0,50,50,137,186,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:369d9640-cf25-94da-31ae-4a81384a9ea4,50,50,137,186,YES,818-DC-H,Switch,CLASSIFIED,YES,0.0,DDC1,,UNKNOWN_NO_SITE_FIELD
3740c40a-41d7-4ec1-802e-882336aa57c3,10.254.198.96,ATL5-RDFJ1-RSW1,Aruba Switch,2026-03-20T22:02:41Z,2026-09-09T01:18:54Z,3740c40a-41d7-4ec1-802e-882336aa57c3,10.254.198.96,ATL5-RDFJ1-RSW1,ATL5-RDFJ1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:41Z,2026-09-09T01:18:54Z,WITHIN_24_HOURS,17.2,172.14,50,50,377,426,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3740c40a-41d7-4ec1-802e-882336aa57c3,50,50,377,426,YES,ATL5-RDFJ1-RSW1,Switch,CLASSIFIED,YES,172.14,DDC1,,UNKNOWN_NO_SITE_FIELD
387c7b69-0868-4b60-b314-7708b88abeb2,10.87.14.251,AUS5-MDFA1-ASW1,Cisco IOS Switch,2026-03-26T21:48:50Z,2026-09-09T02:53:55Z,387c7b69-0868-4b60-b314-7708b88abeb2,10.87.14.251,AUS5-MDFA1-ASW1,AUS5-MDFA1-ASW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:48:50Z,2026-09-09T02:53:55Z,WITHIN_24_HOURS,15.6,166.21,50,50,438,487,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:387c7b69-0868-4b60-b314-7708b88abeb2,50,50,438,487,YES,AUS5-MDFA1-ASW1,Switch,CLASSIFIED,YES,166.21,DDC1,,UNKNOWN_NO_SITE_FIELD
3936ae18-41c7-4845-8ef6-78396cfcf8f6,10.31.79.30,10.31.79.30,Unclassified Device,2026-06-24T03:06:26Z,2026-09-09T01:39:29Z,3936ae18-41c7-4845-8ef6-78396cfcf8f6,10.31.79.30,10.31.79.30,10.31.79.30,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-06-24T03:06:26Z,2026-09-09T01:39:29Z,WITHIN_24_HOURS,16.8,76.94,50,50,26,75,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3936ae18-41c7-4845-8ef6-78396cfcf8f6,50,50,26,75,YES,10.31.79.30,Unclassified,UNCLASSIFIED,NO,76.94,DDC1,,UNKNOWN_NO_SITE_FIELD
39ac418e-7cdb-4bcf-81b5-7bb095af622d,10.254.20.234,ATL1-MDFA1-ASW3,Aruba Switch,2026-03-21T00:17:35Z,2026-09-09T04:03:53Z,39ac418e-7cdb-4bcf-81b5-7bb095af622d,10.254.20.234,ATL1-MDFA1-ASW3,ATL1-MDFA1-ASW3,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-21T00:17:35Z,2026-09-09T04:03:53Z,WITHIN_24_HOURS,14.4,172.16,50,50,330,379,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:39ac418e-7cdb-4bcf-81b5-7bb095af622d,50,50,330,379,YES,ATL1-MDFA1-ASW3,Switch,CLASSIFIED,YES,172.16,DDC1,,UNKNOWN_NO_SITE_FIELD
3a1e63ef-722e-4935-98b9-59f11a0083ef,10.128.112.44,10.128.112.44,Unclassified Device,2026-03-26T23:42:44Z,2026-09-09T05:41:59Z,3a1e63ef-722e-4935-98b9-59f11a0083ef,10.128.112.44,10.128.112.44,10.128.112.44,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T23:42:44Z,2026-09-09T05:41:59Z,WITHIN_24_HOURS,12.8,166.25,7,7,1,7,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3a1e63ef-722e-4935-98b9-59f11a0083ef,7,7,1,7,YES,10.128.112.44,Unclassified,UNCLASSIFIED,NO,166.25,DDC1,,UNKNOWN_NO_SITE_FIELD
3a58f302-a59a-4ca8-ae50-8899df4d13e4,10.46.4.38,10.46.4.38,Unclassified Device,2026-03-26T17:36:25Z,2026-09-09T01:01:52Z,3a58f302-a59a-4ca8-ae50-8899df4d13e4,10.46.4.38,10.46.4.38,10.46.4.38,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:36:25Z,2026-09-09T01:01:52Z,WITHIN_24_HOURS,17.5,166.31,50,50,54,103,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3a58f302-a59a-4ca8-ae50-8899df4d13e4,50,50,54,103,YES,10.46.4.38,Unclassified,UNCLASSIFIED,NO,166.31,DDC1,,UNKNOWN_NO_SITE_FIELD
3acf5502-d349-f353-cc73-d5c62b2451b9,10.254.161.236,APH5-MDFA1-AFW2,Palo Alto Firewall,2026-01-20T14:53:12Z,2026-02-26T02:52:23Z,3acf5502-d349-f353-cc73-d5c62b2451b9,10.254.161.236,APH5-MDFA1-AFW2,APH5-MDFA1-AFW2,Palo Alto Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-01-20T14:53:12Z,2026-02-26T02:52:23Z,OLDER_THAN_7_DAYS,4695.6,36.5,50,50,259,308,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3acf5502-d349-f353-cc73-d5c62b2451b9,50,50,259,308,YES,APH5-MDFA1-AFW2,Firewall,CLASSIFIED,YES,36.5,DDC1,,UNKNOWN_NO_SITE_FIELD
3af27e59-e9d4-4ad7-937d-79d2643ea304,10.254.198.116,ATL5-IDFD1-ASW1,Aruba Switch,2026-03-20T22:02:51Z,2026-09-09T02:41:48Z,3af27e59-e9d4-4ad7-937d-79d2643ea304,10.254.198.116,ATL5-IDFD1-ASW1,ATL5-IDFD1-ASW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:51Z,2026-09-09T02:41:48Z,WITHIN_24_HOURS,15.8,172.19,50,50,359,408,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3af27e59-e9d4-4ad7-937d-79d2643ea304,50,50,359,408,YES,ATL5-IDFD1-ASW1,Switch,CLASSIFIED,YES,172.19,DDC1,,UNKNOWN_NO_SITE_FIELD
3c033b85-8371-41b2-8273-3146a94ff83a,10.26.1.19,10.26.1.19,Unclassified Device,2026-03-26T17:36:53Z,2026-09-09T03:39:21Z,3c033b85-8371-41b2-8273-3146a94ff83a,10.26.1.19,10.26.1.19,10.26.1.19,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:36:53Z,2026-09-09T03:39:21Z,WITHIN_24_HOURS,14.8,166.42,50,50,18,67,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3c033b85-8371-41b2-8273-3146a94ff83a,50,50,18,67,YES,10.26.1.19,Unclassified,UNCLASSIFIED,NO,166.42,DDC1,,UNKNOWN_NO_SITE_FIELD
3c924a6c-3566-489b-bf5d-a79f3ce9d797,10.87.1.250,AUS3-MDFA2-ASW2,Cisco IOS Switch,2026-03-26T21:49:36Z,2026-09-09T03:01:34Z,3c924a6c-3566-489b-bf5d-a79f3ce9d797,10.87.1.250,AUS3-MDFA2-ASW2,AUS3-MDFA2-ASW2,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:49:36Z,2026-09-09T03:01:34Z,WITHIN_24_HOURS,15.5,166.22,50,50,423,472,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3c924a6c-3566-489b-bf5d-a79f3ce9d797,50,50,423,472,YES,AUS3-MDFA2-ASW2,Switch,CLASSIFIED,YES,166.22,DDC1,,UNKNOWN_NO_SITE_FIELD
3d449753-a15d-4c46-9e4a-334b70e26e00,10.92.6.22,10.92.6.22,Unclassified Device,2026-03-26T20:36:29Z,2026-09-09T02:41:00Z,3d449753-a15d-4c46-9e4a-334b70e26e00,10.92.6.22,10.92.6.22,10.92.6.22,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T20:36:29Z,2026-09-09T02:41:00Z,WITHIN_24_HOURS,15.8,166.25,50,50,96,145,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3d449753-a15d-4c46-9e4a-334b70e26e00,50,50,96,145,YES,10.92.6.22,Unclassified,UNCLASSIFIED,NO,166.25,DDC1,,UNKNOWN_NO_SITE_FIELD
3d9ff46e-59a7-49ec-add2-36f1dcf87b3f,10.31.79.40,10.31.79.40,Unclassified Device,2026-06-24T03:07:18Z,2026-09-09T02:57:16Z,3d9ff46e-59a7-49ec-add2-36f1dcf87b3f,10.31.79.40,10.31.79.40,10.31.79.40,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-06-24T03:07:18Z,2026-09-09T02:57:16Z,WITHIN_24_HOURS,15.5,76.99,50,50,29,78,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3d9ff46e-59a7-49ec-add2-36f1dcf87b3f,50,50,29,78,YES,10.31.79.40,Unclassified,UNCLASSIFIED,NO,76.99,DDC1,,UNKNOWN_NO_SITE_FIELD
3dc92e3a-3376-49fb-9600-47519ab414e4,10.160.34.30,10.160.34.30,Unclassified Device,2026-03-26T19:53:41Z,2026-09-09T02:13:48Z,3dc92e3a-3376-49fb-9600-47519ab414e4,10.160.34.30,10.160.34.30,10.160.34.30,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T19:53:41Z,2026-09-09T02:13:48Z,WITHIN_24_HOURS,16.3,166.26,50,50,9,58,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:3dc92e3a-3376-49fb-9600-47519ab414e4,50,50,9,58,YES,10.160.34.30,Unclassified,UNCLASSIFIED,NO,166.26,DDC1,,UNKNOWN_NO_SITE_FIELD
3df52712-0f4b-4ef6-a5f0-d6e8bd8e0bca,10.184.7.18,AUS18-MDFA1-DSW1,Cisco IOS Switch,2026-03-11T17:37:54Z,2026-09-09T01:17:06Z,3df52712-0f4b-4ef6-a5f0-d6e8bd8e0bca,10.184.7.18,AUS18-MDFA1-DSW1,AUS18-MDFA1-DSW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:37:54Z,2026-09-09T01:17:06Z,WITHIN_24_HOURS,17.2,181.32,50,50,403,452,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3df52712-0f4b-4ef6-a5f0-d6e8bd8e0bca,50,50,403,452,YES,AUS18-MDFA1-DSW1,Switch,CLASSIFIED,YES,181.32,DDC1,,UNKNOWN_NO_SITE_FIELD
3ea248f7-0bb3-e4c8-e423-d02131ace27f,10.202.148.197,AZ-CANC-DMF-CTRL-B(rg-vnet-canadacentral-arista-danz-prod-gen1)(0434640a)(VirtualMachine),Azure Virtual Machine,2026-07-22T16:49:40Z,2026-09-09T06:31:16Z,3ea248f7-0bb3-e4c8-e423-d02131ace27f,10.202.148.197,AZ-CANC-DMF-CTRL-B(rg-vnet-canadacentral-arista-danz-prod-gen1)(0434640a)(VirtualMachine),AZ-CANC-DMF-CTRL-B(rg-vnet-canadacentral-arista-danz-prod-gen1)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-22T16:49:40Z,2026-09-09T06:31:16Z,WITHIN_24_HOURS,12.0,48.57,45,45,463,507,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3ea248f7-0bb3-e4c8-e423-d02131ace27f,45,45,463,507,YES,AZ-CANC-DMF-CTRL-B(rg-vnet-canadacentral-arista-danz-prod-gen1)(0434640a)(VirtualMachine),Virtual Machine,CLASSIFIED,NO,48.57,DDC1,,UNKNOWN_NO_SITE_FIELD
3eb055cd-f0df-9edd-6669-31230b0978ea,10.15.240.5,AZW1-DMZ-FW2,Palo Alto Firewall,2026-01-20T14:52:39Z,2026-09-09T06:31:25Z,3eb055cd-f0df-9edd-6669-31230b0978ea,10.15.240.5,AZW1-DMZ-FW2,AZW1-DMZ-FW2,Palo Alto Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-01-20T14:52:39Z,2026-09-09T06:31:25Z,WITHIN_24_HOURS,12.0,231.65,23,23,485,507,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3eb055cd-f0df-9edd-6669-31230b0978ea,23,23,485,507,YES,AZW1-DMZ-FW2,Firewall,CLASSIFIED,YES,231.65,DDC1,,UNKNOWN_NO_SITE_FIELD
3fc2eaeb-e4e3-4353-af06-23d9ff4d31d2,10.184.7.17,AUS18-MDFA1-ART1,Cisco Router,2026-03-11T17:37:53Z,2026-09-09T05:26:06Z,3fc2eaeb-e4e3-4353-af06-23d9ff4d31d2,10.184.7.17,AUS18-MDFA1-ART1,AUS18-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:37:53Z,2026-09-09T05:26:06Z,WITHIN_24_HOURS,13.1,181.49,50,50,402,451,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3fc2eaeb-e4e3-4353-af06-23d9ff4d31d2,50,50,402,451,YES,AUS18-MDFA1-ART1,Router,CLASSIFIED,YES,181.49,DDC1,,UNKNOWN_NO_SITE_FIELD
3ff130e0-25f9-4e57-8b79-32c83d730c7f,10.187.133.1,ARL5-MDFA1-ART1,Cisco Router,2026-03-26T21:47:10Z,2026-09-09T05:31:49Z,3ff130e0-25f9-4e57-8b79-32c83d730c7f,10.187.133.1,ARL5-MDFA1-ART1,ARL5-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:47:10Z,2026-09-09T05:31:49Z,WITHIN_24_HOURS,13.0,166.32,50,50,279,328,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:3ff130e0-25f9-4e57-8b79-32c83d730c7f,50,50,279,328,YES,ARL5-MDFA1-ART1,Router,CLASSIFIED,YES,166.32,DDC1,,UNKNOWN_NO_SITE_FIELD
40734164-a5de-0f9a-60d6-98f43b4dbd36,10.189.38.101,ARL6-MDFA1-ASW1-1,Cisco Meraki Switch,2026-07-24T20:57:29Z,2026-07-24T20:57:29Z,40734164-a5de-0f9a-60d6-98f43b4dbd36,10.189.38.101,ARL6-MDFA1-ASW1-1,ARL6-MDFA1-ASW1-1,Cisco Meraki Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-24T20:57:29Z,2026-07-24T20:57:29Z,OLDER_THAN_7_DAYS,1125.5,0.0,50,50,284,333,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:40734164-a5de-0f9a-60d6-98f43b4dbd36,50,50,284,333,YES,ARL6-MDFA1-ASW1-1,Switch,CLASSIFIED,YES,0.0,DDC1,,UNKNOWN_NO_SITE_FIELD
4079bb33-0241-42f4-8137-032712afe9e4,10.128.220.25,10.128.220.25,Unclassified Device,2026-03-26T22:13:54Z,2026-09-09T02:13:17Z,4079bb33-0241-42f4-8137-032712afe9e4,10.128.220.25,10.128.220.25,10.128.220.25,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T22:13:54Z,2026-09-09T02:13:17Z,WITHIN_24_HOURS,16.3,166.17,7,7,1,7,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:4079bb33-0241-42f4-8137-032712afe9e4,7,7,1,7,YES,10.128.220.25,Unclassified,UNCLASSIFIED,NO,166.17,DDC1,,UNKNOWN_NO_SITE_FIELD
